product_id,product_name,category,price,stock_quantity,supplier,rating,description
352,Printer Max 824,Accessories,76346.81,491,SmartMart,2.3,Long battery life
353,Printer Neo 452,Networking,62179.16,310,ElectroHub,4.6,Latest model
354,SSD S 699,Gadgets,73773.1,777,SmartMart,4.5,Best seller
355,Mouse Air 130,Audio,59614.79,857,PrimeSupplies,1.7,Ergonomic design
356,Keyboard Mini 115,Computers,56747.09,410,SmartMart,2.4,Best seller
357,Laptop Air 122,Audio,95417.3,633,TechieStore,4.9,Latest model
358,Charger Air 912,Audio,82166.57,440,SmartMart,4.7,Long battery life
359,SSD X 884,Gadgets,29619.69,952,SmartMart,1.7,Long battery life
360,Smartwatch S 478,Electronics,22910.6,465,GadgetZone,4.6,Limited edition
361,Camera X 267,Electronics,87289.78,1524,TechWorld,2.7,Best seller
362,Speaker Ultra 578,Storage,92584.91,657,TechWorld,2.6,Long battery life
363,Charger Pro 574,Computers,83316.44,1817,TechWorld,4.0,Compact and powerful
364,Tablet Pro 471,Electronics,75567.2,1372,PrimeSupplies,3.4,Latest model
365,Laptop Neo 285,Electronics,98165.94,1641,PrimeSupplies,2.4,Compact and powerful
366,Smartwatch Neo 835,Computers,46457.48,1249,GadgetZone,4.5,Compact and powerful
367,Speaker Mini 929,Networking,75456.88,1154,PrimeSupplies,3.7,Ergonomic design
368,Headphones Mini 921,Computers,71108.9,1012,ElectroHub,2.0,High quality
369,Laptop Ultra 659,Accessories,62720.61,695,SmartMart,3.7,Value for money
370,Monitor Mini 971,Networking,18479.07,305,SmartMart,1.1,Latest model
371,Charger Air 354,Electronics,6399.23,864,GadgetZone,1.6,Limited edition
372,Tablet Prime 381,Electronics,48113.16,427,PrimeSupplies,4.3,Ergonomic design
373,Charger Plus 767,Storage,58432.37,453,TechieStore,1.1,Ergonomic design
374,Phone Pro 842,Networking,80783.03,1169,TechieStore,2.9,Best seller
375,Monitor Ultra 363,Audio,71233.12,186,SmartMart,2.9,Value for money
376,Printer Prime 199,Audio,77231.34,203,TechWorld,1.9,High quality
377,Smartwatch Ultra 845,Accessories,89882.43,846,TechieStore,2.1,Best seller
378,Tablet Plus 790,Networking,47095.23,1877,ElectroHub,3.2,Ergonomic design
379,Phone Plus 871,Accessories,14118.27,1800,SmartMart,3.7,Latest model
380,Phone Neo 982,Storage,17352.79,1069,ElectroHub,3.9,Latest model
381,Headphones Prime 889,Electronics,36596.72,700,PrimeSupplies,4.0,Best seller
382,Speaker Pro 213,Computers,49323.46,1255,SmartMart,3.7,Ergonomic design
383,Keyboard X 870,Accessories,78110.05,1455,PrimeSupplies,2.0,Limited edition
384,Smartwatch Max 800,Accessories,24537.75,867,ElectroHub,1.2,Limited edition
385,Monitor Pro 603,Electronics,26292.85,1805,TechieStore,1.0,Limited edition
386,Monitor Prime 389,Accessories,9086.87,558,ElectroHub,5.0,Value for money
387,Camera X 730,Electronics,35592.41,1157,SmartMart,3.9,Limited edition
388,Charger Mini 714,Audio,51081.39,1409,TechWorld,2.1,Compact and powerful
389,Laptop Ultra 472,Electronics,35034.47,1137,TechWorld,4.9,Latest model
390,Smartwatch X 367,Networking,15632.57,431,ElectroHub,4.4,High quality
391,Camera Neo 165,Gadgets,26297.43,650,GadgetZone,2.9,Compact and powerful
392,Phone Neo 432,Accessories,15616.11,38,SmartMart,3.0,Value for money
393,Speaker S 101,Storage,90568.45,1808,SmartMart,2.0,Compact and powerful
394,Monitor X 255,Audio,11755.94,1514,PrimeSupplies,3.7,Long battery life
395,Tablet Plus 368,Accessories,55144.42,1044,PrimeSupplies,4.7,Ergonomic design
396,Printer Plus 319,Storage,71234.73,1060,PrimeSupplies,2.8,Latest model
397,SSD Plus 738,Audio,12145.26,1803,TechieStore,3.4,Best seller
398,Smartwatch Air 398,Electronics,29467.88,138,GadgetZone,4.2,Value for money
399,Mouse X 211,Storage,4019.3,147,ElectroHub,2.2,Limited edition
400,Laptop Max 991,Gadgets,59797.22,368,GadgetZone,3.2,Ergonomic design
401,Speaker X 938,Audio,17007.7,1567,SmartMart,4.7,Value for money
402,Charger Ultra 185,Audio,17063.22,1898,PrimeSupplies,1.9,Ergonomic design
403,Keyboard Air 133,Storage,45079.71,1712,SmartMart,3.8,High quality
404,Charger Prime 952,Storage,92747.33,765,GadgetZone,2.9,Compact and powerful
405,Keyboard Pro 967,Electronics,15445.97,1967,SmartMart,4.1,Ergonomic design
406,Charger Plus 116,Storage,59808.17,337,TechWorld,2.0,Best seller
407,SSD Max 267,Accessories,88183.47,99,TechieStore,3.6,High quality
408,Headphones X 836,Electronics,83910.5,1719,GadgetZone,2.3,Ergonomic design
409,Headphones Max 151,Accessories,75466.77,226,ElectroHub,1.9,Limited edition
410,Charger Plus 725,Networking,94108.03,346,ElectroHub,4.2,Ergonomic design
411,Tablet Neo 530,Electronics,81171.48,1779,PrimeSupplies,1.6,Best seller
412,Phone X 481,Computers,14048.17,1067,TechieStore,3.6,Compact and powerful
413,Monitor Air 446,Accessories,57655.97,1400,PrimeSupplies,3.8,Value for money
414,Laptop Neo 490,Accessories,81771.47,1769,SmartMart,2.0,Value for money
415,Printer Neo 757,Gadgets,80496.21,616,SmartMart,3.7,Compact and powerful
416,Printer Air 645,Accessories,63062.14,351,ElectroHub,3.9,High quality
417,Printer Mini 814,Networking,66359.2,1160,PrimeSupplies,5.0,Latest model
418,Smartwatch Mini 788,Audio,33906.74,1094,TechWorld,4.0,High quality
419,Charger Pro 399,Computers,37965.51,1074,TechieStore,2.5,Compact and powerful
420,Speaker Max 503,Electronics,58393.38,1329,TechieStore,1.5,High quality
421,Keyboard Ultra 927,Computers,34381.36,1723,SmartMart,3.2,Limited edition
422,Charger S 445,Electronics,67572.82,780,TechieStore,3.8,Long battery life
423,Headphones X 505,Audio,52025.26,168,SmartMart,2.7,Limited edition
424,Mouse Plus 470,Networking,22491.46,331,PrimeSupplies,1.7,Latest model
425,Charger Ultra 491,Gadgets,28969.92,1040,ElectroHub,2.5,Latest model
426,Speaker S 740,Accessories,52277.5,1123,GadgetZone,3.4,Limited edition
427,Smartwatch Air 485,Electronics,92478.54,1451,TechWorld,3.1,Limited edition
428,Laptop Max 752,Storage,82697.71,1338,ElectroHub,2.2,High quality
429,Phone X 856,Electronics,77782.44,639,SmartMart,1.3,Latest model
430,Tablet Air 146,Gadgets,55168.01,4,SmartMart,4.2,Limited edition
431,Mouse Pro 259,Electronics,43572.81,1522,TechieStore,1.7,Latest model
432,Laptop Ultra 778,Electronics,58694.02,1256,TechieStore,3.7,Value for money
433,SSD S 787,Storage,87351.52,164,SmartMart,3.2,Ergonomic design
434,Phone S 937,Computers,20217.9,582,ElectroHub,3.5,Latest model
435,Tablet Prime 635,Gadgets,81202.63,333,TechWorld,1.9,Value for money
436,Phone Plus 881,Audio,22975.47,1217,PrimeSupplies,1.9,Limited edition
437,Phone Plus 582,Audio,49341.88,1548,TechieStore,2.8,Long battery life
438,Speaker Mini 784,Accessories,34283.48,696,TechWorld,2.5,Long battery life
439,Headphones Plus 681,Gadgets,10839.11,1233,ElectroHub,4.9,Ergonomic design
440,Headphones Plus 910,Audio,44777.54,50,TechWorld,2.9,Compact and powerful
441,Monitor Prime 588,Audio,72803.58,1735,ElectroHub,1.7,Long battery life
442,Monitor Max 170,Computers,46863.03,398,GadgetZone,1.1,Long battery life
443,Camera Mini 916,Accessories,41743.97,293,ElectroHub,1.1,Limited edition
444,Monitor Max 182,Audio,90445.92,595,SmartMart,3.6,Latest model
445,Camera Ultra 657,Electronics,73345.92,967,PrimeSupplies,3.4,Ergonomic design
446,Camera Air 611,Computers,80664.64,792,ElectroHub,4.5,Ergonomic design
447,SSD Prime 727,Computers,59766.72,1658,TechWorld,4.3,Value for money
448,Tablet Plus 553,Electronics,82506.71,1796,TechWorld,2.8,Compact and powerful
449,Router X 551,Accessories,303.45,1770,ElectroHub,3.6,Latest model
450,Camera Max 129,Accessories,28419.86,103,GadgetZone,2.8,Best seller
451,Monitor Mini 485,Audio,63850.22,1037,ElectroHub,2.6,Best seller
452,SSD Ultra 589,Electronics,34637.73,1166,TechWorld,3.9,Value for money
453,Speaker X 562,Storage,67507.59,1249,TechieStore,2.5,Latest model
454,Phone X 953,Computers,91065.56,1153,SmartMart,4.0,Latest model
455,Smartwatch Plus 577,Electronics,44739.11,987,TechieStore,1.6,Long battery life
456,Charger Pro 716,Storage,56031.99,1278,TechieStore,1.9,Ergonomic design
457,Headphones S 572,Accessories,47714.22,253,PrimeSupplies,3.5,Limited edition
458,Camera X 153,Networking,59615.03,642,TechieStore,3.9,Limited edition
459,Router S 764,Accessories,46238.02,1828,TechWorld,3.5,High quality
460,Phone Max 827,Networking,14041.46,84,TechWorld,4.5,Ergonomic design
461,Printer Pro 321,Storage,78615.51,1231,TechWorld,4.3,Compact and powerful
462,Tablet X 442,Audio,96960.65,1401,TechieStore,4.8,Compact and powerful
463,Monitor Max 785,Networking,41593.14,91,PrimeSupplies,3.4,Value for money
464,Keyboard Ultra 452,Accessories,46722.01,1454,SmartMart,3.8,Value for money
465,Keyboard Pro 326,Gadgets,21841.47,104,TechWorld,1.7,Long battery life
466,Keyboard Ultra 927,Electronics,36918.96,295,GadgetZone,4.8,Limited edition
467,Smartwatch Prime 854,Storage,10851.67,991,TechWorld,2.0,Long battery life
468,Smartwatch Max 178,Accessories,86763.23,1421,GadgetZone,1.5,Best seller
469,Monitor Neo 599,Networking,49523.57,992,PrimeSupplies,2.8,High quality
470,Headphones Max 773,Electronics,50093.87,140,TechWorld,3.2,Long battery life
471,Mouse S 858,Networking,54222.89,1727,GadgetZone,3.7,Limited edition
472,Keyboard Plus 496,Networking,24613.24,1295,PrimeSupplies,4.6,Latest model
473,Keyboard S 812,Networking,72975.09,247,GadgetZone,4.2,High quality
474,Smartwatch Ultra 134,Accessories,40178.06,1205,GadgetZone,3.1,Compact and powerful
475,Router Neo 831,Gadgets,46331.66,923,ElectroHub,2.1,Limited edition
476,Speaker S 395,Electronics,58378.01,1468,ElectroHub,3.3,Best seller
477,SSD Neo 244,Computers,12458.63,1711,TechieStore,3.6,Ergonomic design
478,Mouse Prime 680,Accessories,29741.16,1078,GadgetZone,1.2,High quality
479,Router Ultra 596,Gadgets,97316.95,991,ElectroHub,1.3,Latest model
480,Keyboard Mini 912,Networking,58778.3,1904,GadgetZone,1.6,Ergonomic design
481,Speaker Ultra 489,Audio,79694.46,1738,SmartMart,3.4,Limited edition
482,Charger Pro 210,Computers,90367.24,1682,GadgetZone,3.3,Ergonomic design
483,Phone Prime 562,Accessories,57715.64,631,GadgetZone,1.5,Limited edition
484,Router S 722,Audio,87303.1,1845,ElectroHub,2.4,Best seller
485,Speaker S 905,Gadgets,73747.04,1092,TechieStore,2.0,Ergonomic design
486,Phone X 611,Storage,85022.17,1624,PrimeSupplies,2.9,Ergonomic design
487,Laptop Mini 620,Audio,6478.19,1894,ElectroHub,1.7,Compact and powerful
488,Monitor Neo 359,Audio,96391.34,68,SmartMart,3.8,High quality
489,Printer Air 943,Networking,58425.67,18,SmartMart,2.3,Ergonomic design
490,Speaker Max 477,Computers,57994.92,1489,SmartMart,2.9,Limited edition
491,Printer Ultra 852,Computers,46130.83,316,SmartMart,2.7,Best seller
492,Smartwatch Ultra 333,Audio,36788.47,844,GadgetZone,3.2,Compact and powerful
493,Charger Ultra 765,Networking,76455.43,1326,GadgetZone,2.4,Compact and powerful
494,Smartwatch Air 652,Computers,39732.57,125,SmartMart,3.5,Limited edition
495,Smartwatch S 886,Gadgets,96776.46,1164,PrimeSupplies,2.0,Latest model
496,Router Ultra 382,Electronics,68315.69,877,GadgetZone,4.4,Long battery life
497,Keyboard Pro 546,Gadgets,25535.59,1870,ElectroHub,4.7,High quality
498,Router S 345,Storage,84248.6,1313,GadgetZone,1.8,Compact and powerful
499,Smartwatch Mini 926,Gadgets,66077.21,605,TechieStore,2.4,Latest model
500,Smartwatch Air 250,Storage,53211.24,409,GadgetZone,2.8,Long battery life
501,Smartwatch Mini 690,Audio,69892.33,679,PrimeSupplies,3.1,Limited edition
502,Speaker X 928,Networking,76930.24,829,SmartMart,2.5,Best seller
503,Speaker Mini 186,Electronics,23491.13,1976,GadgetZone,2.8,Latest model
504,Smartwatch S 793,Storage,21436.52,700,TechWorld,1.2,Long battery life
505,Laptop S 464,Computers,73194.87,496,TechWorld,4.9,Ergonomic design
506,Monitor Mini 629,Computers,1813.35,1649,ElectroHub,1.8,Latest model
507,Printer Max 871,Accessories,69734.54,1588,TechWorld,2.7,High quality
508,Router Mini 403,Storage,48965.74,1160,SmartMart,2.2,High quality
509,Headphones Prime 982,Computers,48906.0,1113,PrimeSupplies,2.8,Limited edition
510,Laptop Air 356,Audio,59988.51,1763,TechieStore,1.1,Best seller
511,Smartwatch Prime 123,Accessories,34944.89,614,GadgetZone,2.9,Best seller
512,Phone S 705,Computers,47093.99,1306,PrimeSupplies,4.6,Best seller
513,Tablet Mini 585,Gadgets,30875.58,825,TechieStore,3.9,Limited edition
514,Camera S 926,Computers,34384.59,294,SmartMart,2.6,Value for money
515,Speaker S 301,Accessories,71246.49,251,GadgetZone,4.5,Long battery life
516,SSD Air 507,Computers,90484.73,680,TechieStore,3.2,Latest model
517,Speaker Plus 547,Audio,36144.26,35,TechieStore,2.8,Limited edition
518,Phone Mini 856,Electronics,10576.45,762,SmartMart,3.8,Compact and powerful
519,Speaker Neo 617,Computers,6193.89,507,PrimeSupplies,1.5,High quality
520,Printer Neo 386,Accessories,2915.4,1195,TechWorld,2.5,Limited edition
521,Laptop Max 260,Audio,54578.84,1351,PrimeSupplies,2.2,Limited edition
522,Speaker Pro 872,Audio,77276.12,1031,PrimeSupplies,2.5,Long battery life
523,Charger Plus 603,Electronics,64369.76,106,TechieStore,1.0,Compact and powerful
524,Keyboard Neo 249,Storage,68203.29,987,SmartMart,4.5,Limited edition
525,Keyboard Neo 541,Computers,59381.21,392,TechieStore,4.8,Ergonomic design
526,Monitor Ultra 184,Computers,27095.11,1178,PrimeSupplies,2.1,Value for money
527,Camera Pro 378,Networking,70235.16,1275,PrimeSupplies,1.5,Best seller
528,SSD Prime 365,Computers,59278.62,17,SmartMart,4.5,High quality
529,Mouse Pro 433,Electronics,78454.59,1080,PrimeSupplies,2.1,High quality
530,SSD Pro 475,Accessories,37493.76,811,PrimeSupplies,2.8,Limited edition
531,Speaker Max 830,Networking,81614.95,1092,ElectroHub,1.8,Ergonomic design
532,Charger Plus 947,Gadgets,52959.53,944,ElectroHub,2.0,Value for money
533,Speaker Ultra 998,Networking,80360.61,1938,SmartMart,4.6,Ergonomic design
534,Charger Plus 202,Storage,43882.78,790,GadgetZone,4.4,Compact and powerful
535,SSD Air 492,Audio,7356.48,1469,PrimeSupplies,3.2,Latest model
536,Phone X 874,Electronics,69940.21,1693,ElectroHub,4.8,Value for money
537,Mouse Air 511,Networking,85703.7,743,SmartMart,1.2,Compact and powerful
538,Speaker X 378,Networking,1377.11,838,GadgetZone,3.2,Long battery life
539,Router Ultra 814,Accessories,96203.07,1309,GadgetZone,3.8,High quality
540,Charger S 664,Storage,7273.92,216,SmartMart,3.9,Long battery life
541,Tablet Pro 918,Electronics,7316.21,1914,SmartMart,4.8,Value for money
542,SSD Max 903,Electronics,78122.14,78,SmartMart,2.8,Ergonomic design
543,Printer X 581,Accessories,11278.81,145,SmartMart,2.7,Ergonomic design
544,Laptop Air 683,Electronics,45659.02,496,ElectroHub,1.0,Value for money
545,Tablet Air 446,Gadgets,24588.29,255,TechWorld,3.2,Ergonomic design
546,Router Plus 974,Networking,84814.72,61,TechWorld,1.6,Latest model
547,Charger Mini 119,Accessories,82228.99,965,PrimeSupplies,1.2,High quality
548,Phone Prime 950,Storage,64571.12,1914,TechieStore,4.1,Value for money
549,Keyboard Air 366,Accessories,64654.38,1080,SmartMart,2.8,High quality
550,Monitor Pro 973,Accessories,95789.09,181,PrimeSupplies,4.1,Best seller
551,Laptop Prime 157,Storage,86437.38,1628,TechWorld,1.6,Compact and powerful
552,Router Prime 933,Gadgets,37974.41,1465,PrimeSupplies,5.0,Best seller
553,Charger Air 111,Networking,77371.75,1397,GadgetZone,2.4,Latest model
554,Speaker Plus 754,Computers,10470.28,1153,GadgetZone,4.1,Best seller
555,SSD Air 288,Gadgets,50117.83,828,PrimeSupplies,2.0,Long battery life
556,Charger Neo 817,Computers,86715.72,248,GadgetZone,2.9,Limited edition
557,Monitor Prime 499,Networking,13855.59,818,TechieStore,3.1,Best seller
558,Keyboard Mini 356,Electronics,29856.55,1852,TechieStore,1.5,Ergonomic design
559,Mouse Prime 613,Electronics,87956.63,1034,TechieStore,1.8,Best seller
560,Mouse S 576,Electronics,62780.0,584,TechWorld,3.7,Value for money
561,Camera X 877,Storage,28723.41,912,PrimeSupplies,4.1,Compact and powerful
562,Laptop Air 444,Electronics,30063.6,304,TechWorld,4.4,Value for money
563,SSD Air 674,Storage,29789.02,916,ElectroHub,2.0,Compact and powerful
564,Monitor Prime 381,Accessories,96261.03,1583,PrimeSupplies,4.3,Best seller
565,Tablet Ultra 774,Networking,24759.46,1040,GadgetZone,2.1,Latest model
566,Mouse Neo 569,Networking,68986.46,1826,TechieStore,2.6,Best seller
567,Laptop Neo 784,Storage,65329.1,1474,TechWorld,1.5,Latest model
568,Headphones Mini 152,Gadgets,63130.02,587,PrimeSupplies,3.1,Value for money
569,Phone Mini 471,Audio,27491.45,1742,TechWorld,3.9,Ergonomic design
570,Laptop S 519,Accessories,78132.66,896,ElectroHub,1.1,High quality
571,Mouse Pro 328,Gadgets,78279.0,815,PrimeSupplies,3.8,Value for money
572,Keyboard S 466,Gadgets,47879.5,22,ElectroHub,3.5,Best seller
573,Camera Prime 367,Storage,20411.19,240,SmartMart,3.3,Best seller
574,Phone Plus 728,Audio,82588.39,1252,TechieStore,3.0,High quality
575,Speaker Plus 561,Audio,47038.17,1901,ElectroHub,4.7,Best seller
576,Speaker Neo 412,Storage,71001.77,1,ElectroHub,4.5,Latest model
577,Printer Air 131,Networking,46516.15,406,SmartMart,2.9,Best seller
578,Printer X 550,Accessories,27619.0,581,PrimeSupplies,4.7,Compact and powerful
579,Mouse X 826,Electronics,8338.4,1225,SmartMart,2.1,Best seller
580,Headphones Max 635,Accessories,20365.16,1716,GadgetZone,3.9,Compact and powerful
581,Keyboard S 405,Audio,4737.12,224,SmartMart,3.1,Latest model
582,Keyboard Air 147,Gadgets,21034.92,574,SmartMart,1.7,Limited edition
583,Printer Max 128,Electronics,75737.0,1033,TechieStore,3.6,Long battery life
584,Headphones Ultra 427,Electronics,86683.85,1966,GadgetZone,2.3,Value for money
585,Keyboard Max 779,Gadgets,29684.53,429,ElectroHub,1.6,Long battery life
586,Camera X 793,Gadgets,67614.56,663,ElectroHub,4.3,Ergonomic design
587,Tablet Air 515,Computers,91465.79,869,ElectroHub,1.2,Best seller
588,SSD S 625,Storage,46946.96,1537,SmartMart,2.0,Best seller
589,Camera Pro 247,Accessories,30384.59,39,TechieStore,3.3,Limited edition
590,Router S 672,Audio,6165.58,1068,GadgetZone,2.3,Best seller
591,Speaker S 260,Electronics,59218.53,1779,TechieStore,4.8,Ergonomic design
592,Printer Neo 479,Accessories,41535.41,1269,SmartMart,4.8,Ergonomic design
593,Phone Neo 832,Computers,57378.82,317,SmartMart,3.3,High quality
594,Phone X 170,Computers,40927.27,1567,ElectroHub,3.9,High quality
595,Keyboard Plus 897,Gadgets,33485.54,1689,SmartMart,4.5,Limited edition
596,Speaker X 678,Electronics,55287.56,527,TechieStore,4.0,Compact and powerful
597,Laptop Air 833,Storage,38909.32,297,SmartMart,4.0,Ergonomic design
598,Router S 383,Computers,97853.22,363,TechieStore,2.5,Compact and powerful
599,Laptop Pro 303,Networking,8236.48,1314,TechieStore,1.6,Best seller
600,Speaker Max 353,Computers,77459.12,2,PrimeSupplies,4.7,High quality
601,Speaker Neo 985,Networking,12626.37,1973,TechieStore,5.0,High quality
602,Camera Mini 136,Electronics,39981.09,1326,TechieStore,1.9,Best seller
603,Mouse Max 990,Audio,2696.38,1977,TechWorld,4.9,High quality
604,Charger Max 425,Storage,16155.36,774,GadgetZone,4.5,Compact and powerful
605,Speaker S 702,Accessories,71474.46,731,ElectroHub,4.3,Limited edition
606,Charger Mini 259,Accessories,26844.18,830,SmartMart,2.8,Value for money
607,Phone Prime 959,Computers,32404.99,1560,ElectroHub,4.6,Best seller
608,Phone Mini 190,Audio,63213.49,1209,ElectroHub,1.3,Best seller
609,Monitor S 605,Electronics,63705.63,303,TechWorld,3.1,Latest model
610,Charger S 875,Electronics,33522.87,1832,PrimeSupplies,4.5,Limited edition
611,SSD Prime 367,Audio,5391.87,658,TechWorld,1.5,Ergonomic design
612,Phone Plus 709,Computers,89809.19,1327,TechieStore,1.1,Limited edition
613,Mouse Pro 868,Gadgets,75297.53,1971,TechWorld,3.4,Value for money
614,SSD Mini 851,Electronics,41876.96,1238,ElectroHub,4.2,Limited edition
